,Interval_start,Interval_end,ref_bpm,est_ibi
86,1532377089.0,1532377093.98,57.55395683453237,-0.32084618381060453
87,1532377094.0,1532377098.98,56.60377358490566,-0.2657732688528486
88,1532377099.0,1532377103.98,50.42016806722689,0.1433398136904811
89,1532377104.0,1532377108.98,36.58536585365854,1.5595004840327762
90,1532377109.0,1532377113.98,74.44168734491315,-1.0651172916682774
91,1532377114.0,1532377118.98,54.54545454545455,-0.1398923203779779
92,1532377119.0,1532377123.98,41.76334106728538,0.9196056626188505
93,1532377124.0,1532377128.98,61.53846153846154,-0.5332702843619488
94,1532377129.0,1532377133.98,66.4819944598338,-0.7614295034726519
95,1532377134.0,1532377138.98,53.731343283582085,-0.0874419251801149
96,1532377139.0,1532377143.98,75.9493670886076,-1.1154696710582257
97,1532377144.0,1532377148.98,48.0,0.3321612364027871
98,1532377149.0,1532377153.98,39.735099337748345,1.1503874014894464
99,1532377154.0,1532377158.98,45.22613065326633,0.5734330543129561
100,1532377159.0,1532377163.98,38.83495145631068,1.2605332314049584
101,1532377164.0,1532377168.98,78.68852459016394,-1.2020128231346991
102,1532377169.0,1532377173.98,87.5912408759124,-1.4459071608047611
103,1532377174.0,1532377178.98,73.89162561576354,-1.0462351493970468
104,1532377179.0,1532377183.98,41.00227790432802,1.0035262949354304
105,1532377184.0,1532377188.98,65.93406593406593,-0.7378268256336136
106,1532377189.0,1532377193.98,42.654028436018955,0.8251949512626975
107,1532377194.0,1532377198.98,41.95804195804196,0.8986255045397051
108,1532377199.0,1532377203.98,58.96805896805897,-0.3995217766073987
109,1532377204.0,1532377208.98,47.745358090185675,0.3531413944819325
110,1532377209.0,1532377213.98,30.379746835443036,2.613753427509818
111,1532377214.0,1532377218.98,59.60264900662252,-0.4336145334860096
112,1532377219.0,1532377223.98,73.89162561576354,-1.0462351493970468
113,1532377224.0,1532377228.98,53.57142857142857,-0.07695184614054258
114,1532377229.0,1532377233.98,41.0958904109589,0.9930362158958581
115,1532377234.0,1532377238.98,68.18181818181819,-0.8322375369897667
116,1532377239.0,1532377243.98,33.61344537815126,2.0158189222541822
117,1532377244.0,1532377248.98,55.94405594405595,-0.2264354724544515
118,1532377249.0,1532377253.98,62.5,-0.5804756400400253
119,1532377254.0,1532377258.98,42.857142857142854,0.8042147931835522
120,1532377259.0,1532377263.98,52.478134110787174,-0.0035212928635349203
121,1532377264.0,1532377268.98,48.64864864864865,0.2797108412049241
122,1532377269.0,1532377273.98,62.893081761006286,-0.5993577823112559
123,1532377274.0,1532377278.98,56.074766355140184,-0.23430303173413092
124,1532377279.0,1532377283.98,57.83132530120482,-0.33658130236996336
125,1532377284.0,1532377288.98,37.03703703703704,1.4965600097953409
126,1532377289.0,1532377293.98,62.17616580310881,-0.5647405214806664
127,1532377294.0,1532377298.98,34.09090909090909,1.9371433294573883
128,1532377299.0,1532377303.98,57.971014492753625,-0.3444488616496428
129,1532377304.0,1532377308.98,27.272727272727273,3.3218337626809658
130,1532377309.0,1532377313.98,74.07407407407408,-1.0525291968207904
131,1532377314.0,1532377318.98,51.282051282051285,0.08039933945304577
132,1532377319.0,1532377323.98,55.42725173210162,-0.19496523533573384
133,1532377324.0,1532377328.98,90.22556390977444,-1.5088476350421964
134,1532377329.0,1532377333.98,18.75,6.468857474552732
135,1532377334.0,1532377338.98,55.04587155963303,-0.17136255749669557
136,1532377339.0,1532377343.98,44.11764705882353,0.6783338447086815
137,1532377344.0,1532377348.98,72.28915662650603,-0.989588722583355
138,1532377349.0,1532377353.98,68.3371298405467,-0.8385315844135102
139,1532377354.0,1532377358.98,68.18181818181819,-0.8322375369897667
140,1532377359.0,1532377363.98,37.65690376569038,1.4126393774787602
141,1532377364.0,1532377368.98,58.8235294117647,-0.39165421732771927
142,1532377369.0,1532377373.98,44.00977995110025,0.6888239237482537
143,1532377374.0,1532377378.98,56.074766355140184,-0.23430303173413092
144,1532377379.0,1532377383.98,61.06870229007634,-0.5096676065229105
145,1532377384.0,1532377388.98,61.64383561643835,-0.538515323881735
146,1532377389.0,1532377393.98,75.0,-1.083999433939508
147,1532377394.0,1532377398.98,60.150375939849624,-0.462462250844834
148,1532377399.0,1532377403.98,61.224489795918366,-0.51753516580259
149,1532377404.0,1532377408.98,50.0,0.17481005080919879
150,1532377409.0,1532377413.98,63.829787234042556,-0.6434161142774606
151,1532377414.0,1532377418.98,59.40594059405941,-0.4231244544464369
152,1532377419.0,1532377423.98,71.59904534606206,-0.9644125328883808
153,1532377424.0,1532377428.98,44.44444444444444,0.6468636075899638
154,1532377429.0,1532377433.98,55.38461538461539,-0.19234271557584093
155,1532377434.0,1532377438.98,53.333333333333336,-0.06121672758118374
156,1532377439.0,1532377443.98,52.325581395348834,0.006968786176038113
157,1532377444.0,1532377448.98,64.86486486486487,-0.6906214699555371
158,1532377449.0,1532377453.98,40.35874439461883,1.0769568482124388
159,1532377454.0,1532377458.98,44.943820224719104,0.5996582519118873
160,1532377459.0,1532377463.98,75.63025210084034,-1.104979592018653
161,1532377464.0,1532377468.98,44.943820224719104,0.5996582519118873
162,1532377469.0,1532377473.98,55.55555555555556,-0.20283279461541326
163,1532377474.0,1532377478.98,49.18032786885246,0.2377505250466341
164,1532377479.0,1532377483.98,62.33766233766234,-0.5726080807603459
165,1532377484.0,1532377488.98,57.69230769230769,-0.32871374309028395
166,1532377489.0,1532377493.98,47.745358090185675,0.3531413944819325
167,1532377494.0,1532377498.98,57.279236276849645,-0.30511106525124565
168,1532377499.0,1532377503.98,39.603960396039604,1.1661225200488052
169,1532377504.0,1532377508.98,66.96428571428571,-0.7818851575998184
170,1532377509.0,1532377513.98,33.333333333333336,2.063024277932259
171,1532377514.0,1532377518.98,53.333333333333336,-0.06121672758118374
172,1532377519.0,1532377523.98,59.11330049261084,-0.4073893358870781
173,1532377524.0,1532377528.98,60.91370558375635,-0.5018000472432311
174,1532377529.0,1532377533.98,45.91836734693877,0.5104925800755208
175,1532377534.0,1532377538.98,60.91370558375635,-0.5018000472432311
176,1532377539.0,1532377543.98,62.82722513089005,-0.5962107585993841
177,1532377544.0,1532377548.98,60.301507537688444,-0.4703298101245134
178,1532377549.0,1532377553.98,63.29113924050633,-0.6182399245824864
179,1532377554.0,1532377558.98,60.75949367088607,-0.4939324879635517
180,1532377559.0,1532377563.98,61.53846153846154,-0.5332702843619488
181,1532377564.0,1532377568.98,60.301507537688444,-0.4703298101245134
182,1532377569.0,1532377573.98,43.47826086956522,0.7412743189461168
183,1532377574.0,1532377578.98,45.22613065326633,0.5734330543129561
184,1532377579.0,1532377583.98,48.91304347826087,0.25873068312577946
185,1532377584.0,1532377588.98,42.857142857142854,0.8042147931835522
186,1532377589.0,1532377593.98,48.1283422459893,0.3216711573632148
187,1532377594.0,1532377598.98,52.17391304347826,0.01745886521561043
188,1532377599.0,1532377603.98,45.80152671755725,0.5209826591150931
189,1532377604.0,1532377608.98,50.847457627118644,0.11186957657176344
190,1532377609.0,1532377613.98,45.283018867924525,0.5681880147931696
191,1532377614.0,1532377618.98,43.0622009569378,0.7832346351044068
192,1532377619.0,1532377623.98,55.55555555555556,-0.20283279461541326
193,1532377624.0,1532377628.98,39.473684210526315,1.1818576386081643
194,1532377629.0,1532377633.98,76.7590618336887,-1.141694868657157
195,1532377634.0,1532377638.98,61.224489795918366,-0.51753516580259
196,1532377639.0,1532377643.98,67.66917293233082,-0.8112573789106217
197,1532377644.0,1532377648.98,55.04587155963303,-0.17136255749669557
198,1532377649.0,1532377653.98,60.402684563758385,-0.4755748496442996
